	TCGA-BH-A0B5	TCGA-BH-A0C3	TCGA-A7-A13F	TCGA-BH-A18P	TCGA-AC-A2FM
SNORA22	0.846569914	1.254285551	1.20652688	0.618262611	1.785916283
SNORA23	0.011290305	0.147069617	0.089997489	0.008495341	0.017345317
SNORA24	577.8100678	1078.87664	701.5522367	794.5550239	919.0453646
SNORA25	0.11803501	0	0	0.133222393	0
SNORA26	0	0	0	0	0
SNORA27	0.116273293	0.567974081	0.292686255	0.131233999	0
RLBP1	0.085607809	0	0.215494276	0	0
SNORA29	0	0	0	0	0
MIR26A1	0	0	0	0	0
IZUMO1	0.12771001	2.027481249	1.768112868	0.432426783	1.177206783
IZUMO2	0	0	0	0	0
IZUMO3	0.015698359	0.038341827	0.029637248	0.035436485	0.04522016
IZUMO4	0	0	0	0	0
MIR26A2	0	1.48263364	0.254675053	0	0
FAM234B	0.054748889	0.083574517	0.074649994	0.056643899	0.042055411
FAM168B	0	0.01259241	0.012978146	0.023276447	0.023762281
PYCR1	0	0	0.015236969	0	0
FAM234A	1.2093262	0.858625078	0.566353187	1.047503146	1.309164439
OR51J1	0	0.453026946	0.700356396	1.256096846	0.427438177
CTBS	1.133011243	4.433235039	3.177582919	3.94746933	4.056235712
FAM168A	31.77758728	34.10530215	30.7770233	33.56263039	23.84184876
IL36A	1.063542062	9.625645291	4.002175219	1.681759603	14.36938737
IL36B	14.28085462	9.183557084	14.90258253	11.82211941	22.19694913
IL36G	0	0	0	0	0
IFITM3	2.30150408	3.660645748	3.162352875	3.872376961	2.237905891
IFITM2	6.885109007	17.25648722	14.16039523	13.09629083	8.913094076
IFITM1	0	0	0	0	0
HPCAL1	0	0	0	0	0
LIPE	0	0	0	0.012743011	0
HPCAL4	140.884416	217.0476294	270.4518703	122.8235351	466.3363196
LIPF	50.77081256	52.30919816	65.75633947	51.02374473	149.0177468
LIPI	43.04867953	67.22919874	73.02901471	47.87124646	113.1500095
LIPH	3.40990028	3.505238792	3.857855434	2.729296851	6.202890718
LIPK	336.7102147	10.17509311	130.7193823	193.5233618	49.07427071
LIPJ	0.006279976	0.015338276	0.003952031	0.007088011	0.043415728
LIPM	0.046449893	0.016207097	0.033407119	0.074895042	0.045874966
GAGE2A	0.017867685	0.109100526	0.044977016	0.050416731	0.010293809
LIPN	0.007559739	3.646636113	1.96004643	2.854100694	4.995489264
TMEM229A	0	0.293915043	0.06377229	0.47180223	0.510840748
TMEM229B	0.055055199	0.105052627	0.03031578	0.132045516	0.055506548
CD300LG	0.010311463	0.151108922	0.103825171	0.058191118	0.249503952
PYCRL	0	0	0	0	0
SNORA2A	0	0.079478412	0.032765212	0	0
SNORA2B	0	0.009026154	0	0.033368797	0
SNORA2C	0.332282342	7.683058519	2.915204669	1.235414681	4.270628198
RILP	35.71229442	3.392403253	27.43330689	39.85149239	5.641102956
HDX	1.930767495	3.237662364	2.1520199	1.98946535	10.76922845
HDC	0.692472057	0.281883433	1.162072835	0.130261895	0.132980766
ARFGAP3	0.341181488	0	0	0.128360262	0
ARFGAP1	0	0	0.143138533	0	0.131039441
C21orf2	10.06109543	2.279998665	7.189393189	6.40531744	7.034132398
U2AF1	0.467976776	0.71305867	0.691671899	0.518499056	0.333917672
U2AF2	0.50018678	1.09179952	0.475874113	0.315611796	0.807767394
OR10AD1	10.17049132	21.19940999	17.11015626	12.54536477	13.2426188
GPR162	4.203210095	9.028752357	6.485259982	5.121638493	15.87836197
GPR160	2.117504855	2.714575117	2.01824624	2.300047367	10.53219512
GPR161	0.008412862	0.006849219	0.088237847	0.1313521	0.003231174
ZZZ3	15.69799655	27.01713989	19.84348795	18.53406763	42.59714877
LOC105377448	0.011939173	0.087481065	0.060107216	0.013475368	0.027513262
COX7A1	0.274256763	1.045192972	0.607046394	0.67779672	7.268135414
COX7A2	1.439931801	3.990661318	1.711144429	4.702051181	5.291489035
MTHFD2	0.724615494	1.890168556	1.45362639	1.374051771	1.010862346
MTHFD1	3.300158237	10.24862823	5.99097052	6.116221121	3.987872922
PRR20A	0	0.25789787	0.059066202	0.132419848	0.297404274
PRR20B	63.51503764	10.4025074	44.56104592	41.1839944	49.48510411
PRR20C	37.36268651	31.99567623	34.4960142	40.91660319	50.72814936
PRR20D	2.409077582	7.153732685	5.931314003	4.86034681	7.523789614
PRR20E	26.00868773	9.076288811	13.31939392	22.6169768	5.921593669
LIPC-AS1	0	0	0	0	0
IFI27L1	0	0	0	0	0
IFI27L2	0	0	0	0	0
SLX4	0	0	0	0	0
AZI2	0	0	0	0	0
ZNF436	0	0.008528522	0.026369313	0	0.008046797
ZNF431	3.639842618	2.582253591	3.608895311	2.837301111	4.64650442
ZNF430	4.987298749	9.69673921	10.19435736	4.020719146	26.92860516
ZNF433	0.520502655	1.55255725	1.150439932	0.851531606	1.105438415
ZNF432	6.23568415	4.492309096	4.898633932	7.01863155	1.939730471
ZNF439	8.616878207	14.93751142	9.492444339	14.64245135	7.173603833
ZNF438	0.627326175	2.233654934	1.160058202	1.25929664	0.796501341
LOC100505978	1.085749649	2.351636733	1.498322726	1.723852998	1.051703985
CCDC192	0.956394096	2.75612236	1.433012437	1.673435941	2.128167345
RALGDS	1.041311364	3.423929969	1.972465733	2.224246345	2.186683727
CCDC190	0.236387379	2.926969946	1.295531555	1.708889967	1.348067936
CCDC191	5.915305008	2.769123224	4.853090676	4.005850921	2.444421467
LINC01569	0	0.022047661	0	0	0.062406964
LINC01568	0.114804578	0.330471235	0.278668124	0.185109009	0.236215835
LINC01565	6.987164763	18.06379583	17.06870688	10.84322637	19.16508547
LINC01564	0.018049839	0.022042553	0.013630662	0.012223371	0
LINC01567	0.746271508	3.688457742	2.163273197	1.966455971	1.946564582
LINC01566	0.157865326	1.450085369	0.7688494	0.91412863	1.463081338
LINC01561	0	0	0	0	0
LINC01563	0	0.007054925	0	0	0.019969303
TM6SF1	0	0.168084202	0	0	0.190308164
TM6SF2	0	0	0	0	0
RTCB	0	0	0.006622756	0	0
RTCA	0	0.008744086	0.009011939	0	0
ACTL9	0	0.126847545	0	0.046894282	0.191492303
ACTL8	1.311559251	1.115457553	1.790764719	0.892154468	1.126663425
SLC4A11	0.042725652	0.278276149	0.098587646	0.072334645	0.278967878
SLC4A10	24.30640341	30.78032265	24.43930229	24.17688169	44.50344787
LOC400684	11.64057612	8.558136954	8.775094363	10.92642953	7.749621636
KIAA0232	0	0	0	0	0
MIR3663HG	0	0	0	0	0
ICA1	0.087810412	3.81848098	0.648700607	0.633434773	2.635013394
AP1B1	0.022700243	0.171370193	0.041557572	0.069875586	0.028533621
SPTY2D1-AS1	0.272500578	0.48938096	0.282448258	0.416114387	0.295512814
OR5H6	9.309141646	10.94748489	10.16608635	12.14980698	6.279855915
OR5H1	0	0	0	0	0
OR5H2	4.230436528	8.61297682	7.02046072	7.295172155	7.862205718
LINC01381	11.12040474	21.6118321	18.00231676	10.92118365	22.66687927
LOC105375750	0.409593652	0.745392789	0.515520069	0.308196958	0.444183178
TXLNB	0	0	0	0	0
TXLNA	0	0	0	0	0
LINC01386	0	0	0	0	0
HRASLS5	0.234043667	0.163323019	0.168326001	0.07547363	0
LOC105371049	0	0	0	0	0
HRASLS2	0.170417976	1.032868402	0.659359232	0.740885966	0.574535091
LOC105371046	12.06635612	22.80422058	17.20436535	14.00143069	20.73163109
LOC105379695	0	0	0	0	0
FAM170B	50.4653844	4.215313147	23.36635819	35.01466049	8.075285513
FAM170A	0.112739662	1.459389264	0.255412173	0.305389682	0.129901617
FEZ1	0.188983277	1.589868149	0.951427557	0.995397501	4.379225098
PAPPA-AS1	0.032124992	0.66693039	0.161731786	0.25380926	0.518213708
FEZ2	0.147823731	0.036104614	0.260474106	0.30031917	0.681305633
RAB4B	0.022242143	0	0.02799426	0	0
RAB4A	0	0.013807788	0	0	0
MIR659	2.275290323	1.682540703	2.688651335	1.02781177	2.936126619
MIR658	0	0	0	0	0
MIR653	14.79967271	5.204893383	9.464919421	8.845799941	6.401242981
MIR652	1.92333806	2.658095617	2.087015808	1.63480829	5.335105924
MIR651	10.90172776	13.48569517	13.33597067	11.44907609	13.86836725
MIR650	0.321249923	2.353871965	1.010823664	0.543876985	0.925381621
MIR657	2.899447017	4.812969579	4.073211613	3.080474636	7.049729186
MIR656	0	0	0	0	0
MIR655	0	0	0	0	0
LOC100506302	0	0	0	0	0
LINC00382	0.08971567	76.8024146	46.14555539	5.805530144	27.04920672
LINC00381	0	0.388308811	0	0.358884813	0.549563371
LINC00384	0	0.487875172	0	0.22545328	0.460318037
IL12RB1	0	0	0	0	0
IL12RB2	1.083144795	0.983577219	0.897188586	1.118023218	1.109358264
ATP6AP1	0	0	0	0	0
ATP6AP2	0	0	0	0	0
LOC101927178	0.006821638	0.002776873	0.01144774	0.010265824	0.002620024
BICDL1	0.112377678	0.531236809	0.378694338	0.200484513	0.668307248
BICDL2	0.20298035	0.119349922	0.40686567	0.097578573	0.138595153
OR4N2	14.26309536	33.35591765	23.21959645	19.64490202	38.96671353
PRY2	51.98586618	52.04545396	53.89886207	47.77366395	58.07145504
OR4N4	4.305342815	4.127650876	4.01554372	4.280466461	5.853532618
OR4N5	0.031252158	1.14148912	0.178792661	0.237293277	1.420740899
ACTL10	0	5.261874166	2.257865396	1.679795185	10.85948157
ACOT8	0	0	0	0	0
ACOT9	0	0	0	0	0
ACOT6	0	0	0	0	0
ACOT7	0	0	0	0	0
ACOT4	0.046096513	0.572315106	0.338436523	0.25146712	3.045180859
ACOT2	2.185650884	3.649162694	3.309445794	2.291564291	4.849236913
H2BFM	7.293188161	4.913268456	7.679214958	5.4470692	6.752608349
ACOT1	0.144874754	0.048251391	0.049729448	0.133785463	0
RBBP9	2.281933863	2.30687824	2.329992666	1.641697866	7.169643178
RBBP7	6.523807978	2.134712068	4.358695606	4.831878045	3.488633861
RBBP6	41.02527985	7.203753171	16.24194674	24.82379107	10.99800395
RBBP5	0	0	0	0	0
RBBP4	13.58870297	2.832410151	6.845748683	12.26765921	3.227869387
RAB44	5.851308172	11.84698903	8.436201829	7.665411522	6.607191217
RAB42	10.45452943	18.23690858	12.86109018	12.36113487	17.18495762
RAB43	5.248947679	9.855298136	6.748427764	8.404550513	5.645597754
RAB41	5.080329736	7.750834311	6.220513348	8.269589454	5.205544776
MIR7161	9.266109719	22.65775759	15.19721611	16.72929998	14.66334114
MIR7160	0.066035127	0.120963635	0.115434301	0.033125229	0.118358205
MIR7162	1.54376798	2.007449677	1.556204762	1.347135058	1.432898256
C12orf4	0.177939373	0.339293673	0.243602225	0.303013545	0.456813311
GGTLC2	0.382559897	0.693697511	0.554448813	0.392530264	0.561012607
LOC102723322	0	0	0	0	0
NARS	0	0	0	0	0
NARF	1.987077565	3.146218631	2.465869477	2.360239242	2.137496854
GSPT2	2.977952316	3.771524996	3.613095965	3.037114504	2.548012717
GSPT1	0	0.0154818	0	0.01430867	0
RALGPS2	0.010117287	0.222395046	0.025467505	0.022838124	0.034972214
MIER1	39.31925433	38.15198165	31.95913442	20.44098712	24.47216844
MIER2	3.36190748	4.729300888	3.874214658	4.150073302	6.85672681
RALGPS1	4.998921673	6.783763236	5.430886428	6.21951736	7.541034564
PAPD7	22.35074906	18.70676969	18.61700684	19.91895757	16.22612468
PAPD4	0.836919404	5.682432779	2.241323607	3.745845574	2.139892064
PAPD5	4.664958166	6.074054741	4.852124645	6.840284674	3.706358645
LRBA	4.244376141	4.739118484	5.810171523	4.039500838	7.980962378
TOLLIP	0.462658593	2.750757883	1.356853031	1.188312806	1.098638566
PPP2R5D	7.794816313	7.978409772	6.873133214	8.367198424	5.38191389
PPP2R5E	7.221736769	13.14419684	9.128537832	10.52950319	6.026505802
PPP2R5A	2.035582151	2.1681211	2.068390476	2.286700864	1.247674404
PPP2R5B	2.673826225	11.63625913	6.463976629	7.501074822	4.077741313
PPP2R5C	8.739522816	9.963564044	9.442812928	11.36596541	15.51594153
LCMT1	18.01127342	19.67591442	17.1483764	18.20089636	15.61761591
LCMT2	5.151711737	5.821208888	5.608949177	5.799262974	3.876531174
NAMPT	76.90920532	18.85800166	41.43473228	65.16466241	18.19176882
NDUFB11	8.708718114	4.768054927	8.451575702	5.646482741	9.279308057
LOC101928254	7.722161095	10.78057656	9.553157284	8.296093761	6.88370204
LOC101928251	6.869583211	12.00330182	9.71469033	7.416080611	17.85595921
SCRG1	1.334777962	2.007462223	1.849093903	2.092953089	2.637251159
SLFN14	6.53425326	9.140340544	12.54527229	10.50573916	8.306632026
FOXD4	27.84294381	39.97307856	33.81269314	30.80537653	86.16647236
FOXD2	0	0	0	0	0
FOXD3	0	0	0	0	0.007887699
SLFN12	0.03176183	0.595920174	0.116293427	0.518174866	1.151136321
SLFN13	0.005393085	0.065860615	0.040726852	0.012174009	0
MIR892A	0.063143349	0.057833227	0.069538933	0	0.291021738
MIR892B	0.116646363	0.313388052	0.171980565	0.150462938	0.161283624
MIR892C	0.029876551	0.027364044	0	0.00843018	0
CAPN15	1.01974291	2.618902961	1.949981067	1.536248783	1.200188769
CAPN14	0.307303496	4.034265896	2.755781175	1.685208289	1.824298259
CAPN13	0	0	0	0	0
CAPN12	0	0	0	0	0
CAPN11	0	0	0	0	0
CAPN10	1.467242444	2.78752409	2.402984484	1.671975543	4.441592043
SLC35D3	0.011644709	0.208568459	0.073280938	0.039429049	0.084976499
SLC35D2	0	2.39717668	0.891534399	0.911281202	3.019157812
SLC35D1	0.005223138	0.69525892	0.197217356	0.206331698	0.24975687
COX7B	1.211679761	5.500658536	2.530676366	2.328858058	3.551024856
HIBCH	0.898481104	1.708215866	1.154454214	1.09408489	3.667824465
IL1RAPL1	0	0.032263047	0.008312836	0.014909161	0.007610175
IL1RAPL2	5.665037514	10.81342211	8.589936368	7.272019598	11.68576783
GABRQ	3.332563915	4.594672509	3.411538069	4.631780678	2.345291264
MPRIP	26.81268291	20.47430113	22.12607429	25.79650745	27.88440442
C11orf98	8.085667939	4.535507467	6.235224595	5.875182747	3.548001217
C11orf97	0.021238579	0.103746629	0.085539712	0.047942628	0.034260312
C11orf96	0	1.420837609	0.205633718	0.407922141	0.154024434
C11orf95	0.007573212	0.009248444	0.009531746	0.002849215	0
C11orf94	15.28200346	14.71095221	16.05841204	15.80496605	9.203767397
C11orf91	1.967338876	0.815142058	1.591790862	1.090411016	5.181302458
THUMPD1	0	0.034469442	0	0	0.03252247
THUMPD3	6.00769847	1.146599172	6.528395903	5.50607644	26.75838642
THUMPD2	4.717669624	6.564168508	5.067339922	7.012855424	4.466973283
CHORDC1	0.084447812	0.154692128	0.265717874	0.095313582	0.535166498
PXDNL	0.122406677	0.277612472	0.286116418	0.098683254	0.080594404
MLLT6	10.67878403	22.2518793	15.62405443	15.11263102	10.19958821
MLLT1	6.52556496	6.334102004	6.619510182	6.640807258	5.390740343
MLLT3	1.450876583	3.911934484	2.99048334	2.24014342	2.634396633
MIR3670-4	1.311667507	2.276827118	1.746585655	1.721400858	1.123815401
LOC101929124	0.413460549	0.098077999	0.3893543	0.080574368	0.130238895
SYNJ1	6.555211446	20.26893251	13.15481286	13.73678454	15.26257656
MIR3670-1	11.24171409	15.92418387	14.74058133	14.83625275	19.62644612
MIR3670-2	1.40683676	3.894839117	2.557089166	2.665168951	2.208439345
SYNJ2	0	0	0	0	0
LOC101929128	0	0.011342552	0	0.010483074	0.01070188
LURAP1L-AS1	1.594745127	2.532235374	2.476154732	2.179102335	0.674049348
PCDHA2	0	0	0	0	0
PCDHA3	0	0	0	0	0
PCDHA1	0.57793253	9.857822502	3.71800934	2.639310034	2.354205914
PCDHA6	0.017806424	0.326179401	0.291348261	0.301463243	0.143619228
PCDHA7	0.015441646	0.116287392	0.0712619	0.049380748	0.056342198
PCDHA4	0.027151217	0.242302616	0.184007847	0.228656772	0.411509516
PCDHA5	0.00556948	0.064614031	0.045563848	0.062860968	0.336908376
MIR670HG	0.015242741	0.161325754	0.121503213	0.106091336	0.117087255
IL15RA	0.00807565	0.055884803	0.027104325	0.045573659	0.055829866
PCDHA8	0.011592724	0.045302695	0.140071279	0.099441	0.052094028
PCDHA9	0.010950676	0.03476985	0.090965604	0.044494856	0.070658883
EPM2AIP1	0	0	0	0	0
CTD-2270F17.1	4.695016091	4.624508752	5.793857458	2.976344986	5.001712402
VWC2L-IT1	0.008526425	0.020825026	0	0.022454851	0.022923536
LINC01204	0.003092927	0.007554196	0.0038928	0.024436226	0.008909381
CDX2	3.777236515	10.26753293	6.180304755	6.59396742	4.179909833
CDX4	0	0.234902861	0.177538905	0.173682527	0.073878203
LRFN3	0	0	0	0	0
LYRM2	0	0	0.011184399	0.006686447	0.006826009
LYRM1	0.003779869	0	0.023786971	0	0
LYRM7	0	0	0	0	0
LRFN5	2.084351165	3.613461217	3.064665377	2.861316554	5.58016101
LRFN4	3.522200593	5.616719837	4.1981036	4.532600648	4.834055402
NKX2-2	16.88153594	8.398839662	11.97447651	14.53128903	11.01726958
NKX2-3	5.232792503	4.526845541	4.004746162	5.147406159	1.891065643
LYRM9	0.116727782	1.106300655	0.677087226	0.406697155	0.33331824
NKX2-1	3.696816435	1.722399477	3.34229488	2.642778018	9.12220783
NKX2-6	0	0	0.009373795	0	0
NKX2-4	0	0	0.018702889	0	0
NKX2-5	1.812912439	2.974315572	2.839437492	2.412266285	2.999853288
OR2T3	0	0	0	0	0
OAS1	0	0	0	0	0
OAS3	0.00696185	0	0	0	0
OAS2	0	0.018173001	0.009364842	0.016795946	0.745873495
PAG1	0	0	0	0	0
NBPF3	2.277095044	5.073132553	4.193927203	2.605632875	5.341810767
OASL	3.060984983	5.774322849	3.324974033	3.395160812	1.710167144
CCIN	3.402664417	3.66630715	3.293374521	3.674845275	2.258380254
LINC00857	0.47916453	0.842351472	0.720497281	0.582296551	0.311068589
AUNIP	0.818828893	5.410386691	2.599502513	1.683155022	0.708924916
SAXO1	0.598061948	0.681665794	0.412606896	0.55001113	0.801401007
DTHD1	0.088298214	0.196054938	0.262678751	0.036239785	0.101739535
CCDC81	0.717670257	0.315512087	0.650353982	0.291604242	0.620188972
ASPHD2	0.226462519	0.339770209	0.260597729	0.255601102	0.335489267
ASPHD1	0.026352002	0.193087172	0.066333967	0.163584706	0.053136078
LOC101927434	0.013866697	0.125312188	0.073301809	0.018781085	0.01278206
LOC100131303	0.068576678	0.087933487	0.159676326	0.073530317	0.114572997
PTGFRN	0.445558428	0.889859899	0.613359489	0.403357879	1.160462182
UBAP2	0.020217069	0.773594456	0.491945842	0.27382042	3.028303348
UBAP1	0	0	0	0	0
DHRS4-AS1	0	0	0	0	0
LINC00858	3.507602082	19.17690448	14.0776928	9.71181176	12.78600018
TMEM9B	2.754698433	5.587047998	4.198182305	3.498197787	2.497990236
PROB1	32.06055692	26.49521228	30.15777087	27.34231013	28.35339908
DDX60L	7.983279647	10.66006573	10.25526042	11.49679958	7.254909489
C8orf22	0	0	0	0.030540736	0
KLHL36	11.35493711	17.63611426	16.46111822	14.04991877	25.32320093
TMEM98	0.392405339	0.761531043	0.405829321	0.906390852	0.802635765
KLHL35	0.861317662	1.804728765	1.811616199	1.44519336	0.868378844
KLHL32	0.756708173	0	0.047620153	0.008540726	0
KLHL33	5.625859149	9.010046466	7.194576619	9.456857195	5.977548639
KLHL30	2.649336412	15.27819619	10.98642746	8.160391655	24.07497943
KLHL31	0.086541836	0.645435335	0.163384075	0.237215671	1.217957147
TMEM92	0.105785014	0.336804223	0.209223831	0.383773527	0.087063062
TMEM91	0.426522644	0.204263357	0.557879169	0.821216295	0.154180599
TMEM97	0.418159455	0.102131679	2.473615183	0.481402656	0.342088203
KLHL38	19.71519673	0.612923449	3.694584254	6.78550384	0.600184827
TMEM95	0	0.055222246	0.01264752	0	0.069470765
RPS6KA2-IT1	0.534956954	2.769686198	1.928735425	1.352235875	4.218429563
MTNR1B	1.330053036	8.62931221	3.664752189	2.637223767	5.307615651
MTNR1A	0.047166361	0.441598415	0.277033004	0.204068206	0.054346327
PEX1	0.012729266	0.015545042	0	0	0.029333993
PEX3	0.107638144	0.032862058	0.203212219	0.091115833	0
PEX2	0	0	0	0	0
PEX5	0.012087371	0.044283472	0.06085331	0.027285269	0
PEX7	3.227683807	5.94643319	4.099882237	5.135130029	2.316955623
PEX6	5.308069445	9.916029942	7.96048656	7.653032899	8.386406287
REG4	9.375338624	10.85951812	9.601746653	9.845534304	10.32199972
ZNF560	11.3021963	8.875629957	11.84531353	10.8786959	9.529036301
GNAI2	4.033130849	5.910335194	5.215078907	4.657483891	6.985294853
GNAI1	7.2537388	12.89864431	7.790188891	6.508441217	19.30178386
EPPIN-WFDC6	0	0.027236089	0.011228159	0	0.010279074
SNORD56B	0.005493872	0	0	0.043405321	0.006330185
POMP	45.5463312	34.55476353	52.89311222	36.75914056	59.51045736
OTUD7A	39.85445482	6.105252953	15.09455175	30.87009245	6.020984219
LOC105369364	0	0.032918913	0	0	0
POMC	0	0	0	0.247681068	0
ACHE	54.91405245	29.72656223	40.27735901	37.87994018	60.38192837
PRB2	0.067075245	0.356904992	0.21105451	0.064890612	0.176653416
PRB3	0.607826578	0.173198858	0.663016198	0.617431219	0.93380512
PRB4	0.208799535	0.601769376	0.525595794	0.18853236	0.668824465
POMK	0.008689694	0.031835692	0	0	0.02002499
WSCD2	0.033724288	0.041184268	0.028297228	0	0.012952672
ADIPOQ-AS1	0	0	0	0.019197987	0.019598694
GDA	0.257325125	1.834795334	0.814905897	1.311640819	0.191288263
CTB-178M22.2	0.658202241	0.591968106	0.977956865	0.345967806	0.416160641
RPS13	1.479774371	0.121579116	0.347432101	1.915337915	0
RPS12	0.364678003	0.002407279	0.004962039	0.002224868	0
RPS11	0.092926171	0.945682491	0.623776671	0.244726622	1.249173202
RPS10	129.8195041	292.5095099	183.5318217	182.104163	314.1177855
RPS17	630.2330836	1967.658453	1110.226508	1018.001806	2042.290694
RPS16	466.2641031	1421.491002	841.3668581	669.3188856	1642.606168
RPS15	47.33016988	163.8048319	91.39778925	68.62786861	171.4006265
RPS14	110.2619151	322.9471273	186.0478761	158.0929026	339.4944541
SLC16A5	116.4805571	314.1925481	204.0929479	174.6848045	439.4855952
RPS19	43.82550983	156.4997165	86.55185903	67.54356611	285.0374584
RPS18	73.29475362	310.6480739	179.1007355	133.7593869	357.9141912
RHOXF2	0.958341872	9.676796352	4.443828217	2.7268972	5.120125422
RHOXF1	50.60733203	306.8593792	171.2742273	98.50110095	391.1264895
LOC100286922	409.2088462	1625.185714	781.6095458	612.6430371	1131.540556
PUSL1	0	0	0	0	0
SVEP1	1.864001505	0.494853881	1.377033642	0.708902511	0.747044096
PLCXD2	0	0	0	0	0
PLCXD1	1.771521021	2.729082372	2.655107655	1.250545594	7.890690784
TSSC4	13.15404108	5.173127144	32.50226203	19.181546	4.735436651
TSSC2	0.047907616	0.123510592	0.080396224	0.10814363	0.061333801
TSSC1	4.378982559	3.202434381	2.328110908	5.516194645	2.354603714
RRAGD	6.586167099	6.318524749	6.113829508	5.826513162	29.86215886
RRAGA	2.154766773	1.525907454	1.679632688	2.887720736	0.563155045
RRAGC	2.152958577	2.47764555	2.543354863	1.546902298	4.321011391
RRAGB	13.04631281	6.730022536	6.994174323	11.5386562	2.796214258
GGT2	51.5758766	51.4055862	60.94026226	52.96633925	79.6616719
GGT1	17.91454829	4.584629183	7.47661289	9.590774679	5.541723144
GGT6	4.968645831	8.651235303	6.124070533	7.034142338	6.620978149
GGT7	0	0.160770019	0.124271097	0.014858771	0.151689087
GGT5	0.203806052	2.673410704	1.919425107	0.97167618	3.194507513
LOC100129620	0	13.63380365	5.285574876	3.104279836	14.44824877
TIAF1	3.178110544	13.31129411	8.343827919	6.628600079	17.52871219
PTPRU	4.442046965	5.654081593	4.557522394	5.08331231	15.90925742
PTPRT	0	0	0	0	0
PTPRS	0.291935943	0.848502408	0.53278002	0.319613925	0.306102438
PTPRR	4.525888342	11.133805	7.427844518	5.32929446	5.770991109
PTPRQ	0.293724144	6.543286972	2.260533786	2.304316118	1.202559977
TINF2	20.19612203	7.994423513	15.84403085	24.69786263	8.527629729
PTPRG	0.084841967	0.070306399	0.049577932	0.037619392	0.083791848
PTPRF	1.629452434	0.045885366	0.06463096	1.061623974	0.046179816
PTPRE	19.99857768	19.90411972	22.82046239	19.61493416	26.9815621
PTPRD	6.805940765	6.838220851	5.810761247	9.394158862	2.10526374
PTPRC	68.46920893	78.21337668	69.23904304	93.4706316	50.55733332
PTPRB	0.88754763	3.642844711	2.920115266	1.893927955	3.056782179
PTPRA	0.650309317	0.449622578	0.383499817	0.281811497	0.152786412
PTPRO	1.405252546	5.29377491	3.326504635	2.014616683	2.114570516
PVRIG	6.444604387	3.384898209	10.16908625	7.108150299	1.222175726
PTPRM	22.97871444	29.73069161	25.68736128	25.17196718	23.06616705
PTPRK	0.147123834	0.26317618	0.359911839	0.0865352	0.255473756
PTPRJ	0.05497195	0.124673746	0.148260931	0.05318152	0.027145771
PTPRH	19.75748682	7.026585209	21.59276586	20.9976254	3.681149392
MIR320C1	3.954015444	24.66550509	14.64211772	12.0283834	9.891774295
MIR320C2	0.89726239	3.922120811	3.216688877	2.319731452	2.577158955
IFT27	0.200855155	0.516851184	0.510112255	0.040481943	0.338880544
IFT20	0	0	0	0	0
ARHGAP19-SLIT1	0	0	0	0	0
IFT22	1.363717757	4.304802432	2.566020487	2.138611137	4.474091305
SAA2-SAA4	3.9977547	6.279484128	4.964782434	3.454947507	7.549244334
GAPVD1	0	0	0.004795788	0	0.004390414
DMPK	2.624422171	6.290189237	4.508586673	3.732419428	8.815446897
LINC01812	19.48460915	2.890743368	52.58231354	85.49433771	49.41999495
LINC01814	4.424324677	5.278719846	4.486187509	5.032315775	2.693189918
LINC01816	4.582693498	4.190752793	3.961168498	4.000388337	11.20363528
LINC01819	0	0.104977278	0.027048247	0	0.074285807
RNASEH1	0	0.142342321	0.032843869	0.078541116	0.058130828
DMP1	1.176784084	0.373644581	1.007159047	0.796919449	1.383040144
MIR296	0.050824789	5.096429989	2.110969115	1.147286717	8.166098701
PLS3-AS1	5.76455796	5.226650144	5.605784598	5.333917706	2.819749231
RC3H1	0	0	0.0073117	0	0
RC3H2	0.026230002	0.352354291	0.066026866	0.059209952	0.42312062
IFIT5	0.060069865	0.018339404	0.1228577	0.093223573	0.060562325
IFIT3	3.63249973	4.839452081	3.542678704	4.627081812	2.865707779
IFIT2	4.928577645	6.617057934	5.837981648	7.040235142	2.433565299
IFIT1	4.877918044	4.620536345	5.743794622	6.07494111	4.426620026
LOC541472	12.86581606	7.21445411	12.92475894	11.29059779	7.099359542
LOC541473	4.3182748	6.489620736	6.328700617	5.514009542	2.248552681
MIR3065	5.407451694	4.302037369	5.972690357	6.81227637	3.693221518
ISG15	0.365527772	0.06974755	0.934493138	0.038677469	0.684402477
MAP1LC3A	0	0.016958228	0.034955399	0	0.01600036
MAP1LC3C	0	0.174560841	0	0	1.811710439
MAP1LC3B	5.739358369	3.736750922	5.766416356	4.106983318	23.4982096
GGTLC1	10.99132364	5.26971639	11.02922206	9.62104599	26.18483362
ZFP28	3.400846269	1.207305312	4.280350765	2.365542791	2.88575013
BRCC3	23.03808785	16.95717461	22.49260541	18.60810664	17.39825434
ARL5A	0	0	0	0	0
ARL5C	1.351631183	2.43091115	1.698369281	1.558323761	1.294817742
ARL5B	6.394811876	9.675015437	7.537084985	7.201042949	5.58544293
WDR35	8.094220911	6.196000159	6.082130202	8.834572754	4.520177816
WDR34	0.022792015	0.016700233	0	0.015434777	0.026261561
WDR37	2.54841457	4.534676334	3.569910034	5.945687989	2.389994788
WDR36	1.753714646	6.101988516	3.551117959	3.54130826	2.426186223
WDR31	3.165187656	16.26512873	10.89694306	7.320478393	41.29604324
WDR33	3.426855175	7.565774264	5.120922757	4.446085371	4.989600107
